"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYNT","DYNT_ATTRIBUTES","DYSD","DYSD_ATTRIBUTES","DYSN","DYSN_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","DYXP","DYXP_ATTRIBUTES","DYXT","DYXT_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00024233","1974-09","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","102.6","0","32.4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","10","","3","","19740930","+,,0","19740930","+,,0","19740930","+,,0","","","19740908",",,0","19740902",",,0","6.7",",0,30,+","0",",,0,30,+","0",",,0,30,+","4.1",",,0,08,","32.8",",0,02,","120.2","0","43.0",",0","5.4",",,,0","79.1",",X","","","","","","","0",",,,0","17.98",",0","24.44",",,,0","11.51",",,,0","17796",",X","","","","","","","360",",X","225",",X","","","","","","","11.8",",X","11.2",",X"
"USW00024233","1974-10","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","102.6","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","24","","7","","19741023",",,0","19741031","+,,0","19741031","+,,0","","","19741027",",,0","19741001",",,0","1.7",",0,23,","0",",,0,31,+","0",",,0,31,+","22.9",",,0,27,","23.9",",0,01,","335.4","0","215.2",",0","50.7",",,,0","69.9",",X","","","","","","","0",",,,0","11.39",",0","16.54",",,,0","6.24",",,,0","14310",",X","","","","","","","225",",X","45",",X","","","","","","","11.8",",X","9.4",",X"
"USW00024233","1974-11","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","102.6","0","0.0",",0","18",",0","15",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","22","","5","","19741128",",,0","19741130","+,,0","19741130","+,,0","","","19741120",",,0","19741124",",,0","-2.8",",0,28,","0",",,0,30,+","0",",,0,30,+","20.3",",,0,20,","15.0",",0,24,","667.3","0","331.9",",0","128.4",",,,0","21.1",",X","","","","","","","0",",,,0","7.27",",0","10.05",",,,0","4.48",",,,0","3492",",X","","","","","","","180",",X","180",",X","","","","","","","17.5",",X","13.4",",X"
"USW00024233","1974-12","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","102.6","0","0.0",",0","22",",0","16",",0","1",",0","5",",0","2",",0","0",",0","7",",0","0",",0","0",",0","0",",0","15","","3","","19741231","+,,0","19741227",",,0","19741226",",,0","","","19741226",",,0","19741216",",,0","-2.2",",0,31,+","254",",,0,27,","224",",,0,26,","54.4",",,0,26,","13.9",",0,16,","1055.9","0","388.6",",0","163.8",",,,0","24.5",",X","","","","","","","249",",,,0","5.80",",0","8.45",",,,0","3.15",",,,0","3888",",X","","","","","","","180",",X","225",",X","","","","","","","19.5",",X","13.0",",X"
"USW00024233","1975-01","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","25",",0","14",",0","2",",0","1",",0","0",",0","0",",0","12",",0","1",",0","0",",0","0",",0","24","","3","","19750127",",,0","19750110",",,0","19750109",",,0","","","19750112",",,0","19750123",",,0","-3.9",",0,27,","25",",,0,10,","15",",,0,09,","33.0",",,0,12,","11.7",",0,23,","1508.2","0","452.3",",0","152.8",",,,0","16.6",",X","","","","","","","33",",,,0","3.74",",0","6.17",",,,0","1.31",",,,0","2832",",X","","","","","","","225",",X","225",",X","","","","","","","24.2",",X","18.3",",X"
"USW00024233","1975-02","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","19",",0","10",",0","1",",0","0",",0","0",",0","0",",0","10",",0","0",",0","0",",0","0",",0","17","","1","","19750221",",,0","19750228","+,,0","19750216","+,,0","1","","19750219",",,0","19750223",",,0","-2.8",",0,21,","0",",,0,28,+","0",",T,0,16,+","44.7",",,0,19,","14.4",",0,23,","1885.0","0","376.8",",0","147.4",",,,0","36.1",",X","","","","","","","0",",T,,0","4.88",",0","8.34",",,,0","1.42",",,,0","6276",",X","","","","","","","45",",X","180",",X","","","","","","","20.0",",X","14.3",",X"
"USW00024233","1975-03","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","14",",0","9",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","0",",0","0",",0","7","","1","","19750327",",,0","19750326",",,0","19750331","+,,0","","","19750301",",,0","19750307",",,0","-3.3",",0,27,","0",",T,0,26,","0",",T,0,31,+","21.3",",,0,01,","16.1",",0,07,","2266.0","0","381.0",",0","72.8",",,,0","72.3",",X","","","","","","","0",",T,,0","6.04",",0","9.89",",,,0","2.19",",,,0","16104",",X","","","","","","","225",",X","180",",X","","","","","","","17.5",",X","12.5",",X"
"USW00024233","1975-04","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","10",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","9","","","","19750405",",,0","19750430","+,,0","19750402",",,0","1","","19750424",",,0","19750430",",,0","-1.7",",0,05,","0",",,0,30,+","5",",,0,02,","17.0",",,0,24,","19.4",",0,30,","2585.9","0","319.9",",0","63.2",",,,0","56.5",",X","","","","","","","5",",,,0","7.67",",0","12.00",",,,0","3.33",",,,0","13686",",X","","","","","","","225",",X","225",",X","","","","","","","13.9",",X","11.2",",X"
"USW00024233","1975-05","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","6","","","","19750524",",,0","19750531","+,,0","19750531","+,,0","1","","19750502",",,0","19750531",",,0","2.8",",0,24,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,02,","27.2",",0,31,","2765.6","0","179.7",",0","28.8",",,,0","72.0",",X","","","","","","","0",",,,0","12.54",",0","17.83",",,,0","7.24",",,,0","20304",",X","","","","","","","180",",X","225",",X","","","","","","","20.6",",X","13.0",",X"
"USW00024233","1975-06","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","10.9","0","10.9",",0","9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","6","","","","19750608",",,0","19750630","+,,0","19750630","+,,0","","","19750624",",,0","19750601",",,0","6.1",",0,08,","0",",,0,30,+","0",",,0,30,+","8.4",",,0,24,","31.1",",0,01,","2848.9","0","83.3",",0","21.4",",,,0","48.5",",X","","","","","","","0",",,,0","15.92",",0","20.91",",,,0","10.92",",,,0","13878",",X","","","","","","","225",",X","225",",X","","","","","","","11.8",",X","9.4",",X"
"USW00024233","1975-07","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","68.1","0","57.2",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","1",",0","10","","","","19750729",",,0","19750731","+,,0","19750731","+,,0","2","","19750728",",,0","19750705",",,0","10.0",",0,29,","0",",,0,31,+","0",",,0,31,+","3.0",",,0,28,","32.2",",0,05,","14.1","0","14.1",",0","6.8",",,,0","64.6",",X","","","","","","","0",",,,0","19.72",",0","25.55",",,,0","13.89",",,,0","18570",",X","","","","","","","315",",X","315",",X","","","","","","","10.3",",X","8.0",",X"
"USW00024233","1975-08","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","82.2","0","14.1",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","16","","4","","19750809",",,0","19750831","+,,0","19750831","+,,0","2","","19750818",",,0","19750812","+,,0","10.6",",0,09,","0",",,0,31,+","0",",,0,31,+","41.4",",,0,18,","28.9",",0,12,+","59.0","0","44.9",",0","116.5",",,,0","43.6",",X","","","","","","","0",",,,0","17.34",",0","21.97",",,,0","12.71",",,,0","11604",",X","","","","","","","315",",X","180",",X","","","","","","","13.4",",X","8.9",",X"
"USW00024233","1975-09","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","102.2","0","20.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","16","","5","","19750926",",,0","19750930","+,,0","19750930","+,,0","","","19750928","+,,0","19750922","+,,0","8.3",",0,26,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,28,+","30.0",",0,22,+","113.1","0","54.1",",0","0.0",",T,,0","79.5",",X","","","","","","","0",",,,0","17.20",",0","22.96",",,,0","11.43",",,,0","18018",",X","","","","","","","360",",X","315",",X","","","","","","","11.8",",X","8.0",",X"
"USW00024233","1975-10","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","102.2","0","0.0",",0","19",",0","16",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","16","","1","","19751024",",,0","19751031","+,,0","19751031","+,,0","","","19751029",",,0","19751001",",,0","1.7",",0,24,","0",",,0,31,+","0",",,0,31,+","31.5",",,0,29,","27.2",",0,01,","347.0","0","233.9",",0","197.2",",,,0","38.2",",X","","","","","","","0",",,,0","10.79",",0","13.91",",,,0","7.67",",,,0","7860",",X","","","","","","","180",",X","225",",X","","","","","","","15.9",",X","11.2",",X"
"USW00024233","1975-11","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","102.2","0","0.0",",0","19",",0","13",",0","1",",0","1",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","16","","3","","19751129",",,0","19751130",",,0","19751130","+,,0","2","","19751113",",,0","19751104",",,0","-5.6",",0,29,","25",",,0,30,","15",",,0,30,+","26.4",",,0,13,","18.9",",0,04,","682.0","0","335.0",",0","128.7",",,,0","35.4",",X","","","","","","","40",",,,0","7.17",",0","10.30",",,,0","4.03",",,,0","5952",",X","","","","","","","225",",X","225",",X","","","","","","","20.0",",X","15.2",",X"
"USW00024233","1975-12","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","102.2","0","0.0",",0","20",",0","15",",0","3",",0","1",",0","1",",0","0",",0","12",",0","0",",0","0",",0","0",",0","26","","11","","19751220","+,,0","19751213",",,0","19751212",",,0","","","19751202",",,0","19751208",",,0","-2.8",",0,20,+","25",",,0,13,","66",",,0,12,","44.5",",,0,02,","13.9",",0,08,","1087.1","0","405.1",",0","194.7",",,,0","24.2",",X","","","","","","","66",",,,0","5.27",",0","8.07",",,,0","2.46",",,,0","3852",",X","","","","","","","225",",X","225",",X","","","","","","","24.2",",X","17.0",",X"
"USW00024233","1976-01","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","16",",0","15",",0","1",",0","0",",0","0",",0","0",",0","4",",0","0",",0","0",",0","0",",0","23","","7","","19760101",",,0","19760131","+,,0","19760111","+,,0","","","19760114",",,0","19760128",",,0","-2.8",",0,01,","0",",,0,31,+","0",",T,0,11,+","28.7",",,0,14,","13.9",",0,28,","1487.7","0","400.6",",0","140.8",",,,0","25.4",",X","","","","","","","0",",T,,0","5.41",",0","7.92",",,,0","2.90",",,,0","4242",",X","","","","","","","225",",X","225",",X","","","","","","","17.0",",X","11.6",",X"
"USW00024233","1976-02","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","18",",0","11",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","0",",0","0",",0","14","","3","","19760206",",,0","19760229",",,0","19760228",",,0","1","","19760227",",,0","19760221",",,0","-4.4",",0,06,","0",",T,0,29,","8",",,0,28,","19.8",",,0,27,","13.9",",0,21,","1876.0","0","388.3",",0","120.2",",,,0","51.1",",X","","","","","","","13",",,,0","4.94",",0","8.22",",,,0","1.67",",,,0","9096",",X","","","","","","","225",",X","180",",X","","","","","","","21.1",",X","17.0",",X"
"USW00024233","1976-03","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","18",",0","10",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","0",",0","0",",0","12","","2","","19760304",",,0","19760301",",,0","19760301",",,0","","","19760322",",,0","19760330",",,0","-4.4",",0,04,","0",",T,0,01,","5",",,0,01,","13.0",",,0,22,","15.6",",0,30,","2285.6","0","409.6",",0","69.0",",,,0","54.1",",X","","","","","","","5",",,,0","5.12",",0","8.98",",,,0","1.25",",,,0","11958",",X","","","","","","","225",",X","225",",X","","","","","","","23.6",",X","17.0",",X"
"USW00024233","1976-04","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","3.9","0","3.9",",0","14",",0","5",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","4",",0","0",",0","8","","","","19760402",",,0","19760430","+,,0","19760424","+,,0","1","","19760419",",,0","19760430",",,0","-1.1",",0,02,","0",",,0,30,+","0",",T,0,24,+","10.7",",,0,19,","29.4",",0,30,","2547.6","0","262.0",",0","42.5",",,,0","63.9",",X","","","","","","","0",",T,,0","9.73",",0","14.43",",,,0","5.02",",,,0","15648",",X","","","","","","","225",",X","225",",X","","","","","","","17.5",",X","13.0",",X"
"USW00024233","1976-05","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","5.8","0","1.9",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","9","","","","19760528",",,0","19760531","+,,0","19760531","+,,0","","","19760529",",,0","19760509","+,,0","5.6",",0,28,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,29,","27.2",",0,09,+","2698.6","0","151.0",",0","40.9",",,,0","69.5",",X","","","","","","","0",",,,0","13.53",",0","18.60",",,,0","8.45",",,,0","19554",",X","","","","","","","225",",X","225",",X","","","","","","","14.9",",X","13.4",",X"
"USW00024233","1976-06","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","13.0","0","7.2",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","6","","","","19760601",",,0","19760630","+,,0","19760630","+,,0","","","19760615",",,0","19760618",",,0","5.6",",0,01,","0",",,0,30,+","0",",,0,30,+","8.4",",,0,15,","30.0",",0,18,","2789.2","0","90.6",",0","16.0",",,,0","66.7",",X","","","","","","","0",",,,0","15.56",",0","20.79",",,,0","10.32",",,,0","19086",",X","","","","","","","225",",X","225",",X","","","","","","","12.3",",X","10.7",",X"
"USW00024233","1976-07","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","43.0","0","30.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","6","","","","19760702",",,0","19760731","+,,0","19760731","+,,0","","","19760707",",,0","19760715",",,0","10.6",",0,02,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,07,","30.0",",0,15,","15.0","0","15.0",",0","29.8",",,,0","70.1",",X","","","","","","","0",",,,0","18.81",",0","24.37",",,,0","13.26",",,,0","20226",",X","","","","","","","45",",X","45",",X","","","","","","","9.8",",X","10.3",",X"
"USW00024233","1976-08","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","58.1","0","15.1",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","20",",0","0",",0","18","","4","","19760822",",,0","19760831","+,,0","19760831","+,,0","","","19760807",",,0","19760811",",,0","11.1",",0,22,","0",",,0,31,+","0",",,0,31,+","24.1",",,0,07,","27.8",",0,11,","46.0","0","31.0",",0","68.9",",,,0","33.2",",X","","","","","","","0",",,,0","17.82",",0","21.72",",,,0","13.92",",,,0","7866","1,X","","","","","","","180",",X","225",",X","","","","","","","12.9",",X","11.2",",X"
"USW00024233","1976-09","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","65.0","0","6.9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","20","","6","","19760913","+,,0","19760930","+,,0","19760930","+,,0","","","19760914",",,0","19760920",",,0","10.0",",0,13,+","0",",,0,30,+","0",",,0,30,+","16.0",",,0,14,","30.0",",0,20,","94.2","0","48.2",",0","31.8",",,,0","54.5",",X","","","","","","","0",",,,0","16.96",",0","21.53",",,,0","12.38",",,,0","12426",",X","","","","","","","180",",X","360",",X","","","","","","","12.3",",X","8.5",",X"
"USW00024233","1976-10","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","65.0","0","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","21","","10","","19761020",",,0","19761031","+,,0","19761031","+,,0","","","19761028",",,0","19761007",",,0","3.3",",0,20,","0",",,0,31,+","0",",,0,31,+","20.1",",,0,28,","23.3",",0,07,","269.0","0","174.8",",0","52.5",",,,0","38.7",",X","","","","","","","0",",,,0","12.70",",0","16.81",",,,0","8.58",",,,0","7932",",X","","","","","","","180",",X","225",",X","","","","","","","13.4",",X","11.2",",X"
"USW00024233","1976-11","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","65.0","0","0.0",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","0",",0","0",",0","25","","14","","19761130","+,,0","19761130","+,,0","19761130","+,,0","","","19761117",",,0","19761106",",,0","-1.7",",0,30,+","0",",,0,30,+","0",",,0,30,+","5.1",",,0,17,","18.3",",0,06,","556.6","0","287.6",",0","18.9",",,,0","36.4",",X","","","","","","","0",",,,0","8.75",",0","12.29",",,,0","5.20",",,,0","6120",",X","","","","","","","180",",X","180",",X","","","","","","","13.9",",X","10.3",",X"
"USW00024233","1976-12","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","65.0","0","0.0",",0","11",",0","6",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","0",",0","0",",0","20","","10","","19761231",",,0","19761231","+,,0","19761208",",,0","","","19761222",",,0","19761215",",,0","-2.8",",0,31,","0",",,0,31,+","0",",T,0,08,","11.9",",,0,22,","16.1",",0,15,","906.4","0","349.8",",0","47.2",",,,0","16.5",",X","","","","","","","0",",T,,0","7.05",",0","9.88",",,,0","4.22",",,,0","2670",",X","","","","","","","180",",X","225",",X","","","","","","","22.6",",X","15.2",",X"
"USW00024233","1977-01","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","13",",0","7",",0","0",",0","1",",0","1",",0","0",",0","14",",0","0",",0","0",",0","0",",0","25","","15","","19770110","+,,0","19770102",",,0","19770102",",,0","","","19770117",",,0","19770118",",,0","-4.4",",0,10,+","25",",,0,02,","25",",,0,02,","12.7",",,0,17,","13.9",",0,18,","1347.0","0","440.6",",0","45.1",",,,0","12.8",",X","","","","","","","25",",,,0","4.12",",0","7.06",",,,0","1.18",",,,0","2148",",X","","","","","","","180",",X","315",",X","","","","","","","14.4",",X","10.3",",X"
"USW00024233","1977-02","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","0",",0","0",",0","14","","5","","19770203",",,0","19770228","+,,0","19770225",",,0","","","19770228",",,0","19770219",",,0","0.0",",0,03,","0",",,0,28,+","0",",T,0,25,","14.2",",,0,28,","19.4",",0,19,","1601.2","0","254.2",",0","40.1",",,,0","","","","","","","","","0",",T,,0","9.26",",0","13.25",",,,0","5.26",",,,0","","","","","","","","","270",",X","225",",X","","","","","","","20.6",",X","13.9",",X"
"USW00024233","1977-03","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","18",",0","13",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10","","","","19770314","+,,0","19770331","+,,0","19770313",",,0","3","","19770302",",,0","19770322",",,0","1.7",",0,14,+","0",",,0,31,+","18",",,0,13,","17.3",",,0,02,","15.0",",0,22,","1933.7","0","332.5",",0","96.6",",,,0","","","","","","","","","23",",,,0","7.61",",0","10.85",",,,0","4.37",",,,0","","","","","","","","","225",",X","270",",X","","","","","","","20.0",",X","15.6",",X"
"USW00024233","1977-04","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","10","","4","","19770420",",,0","19770430","+,,0","19770430","+,,0","","","19770415",",,0","19770422",",,0","2.8",",0,20,","0",",,0,30,+","0",",,0,30,+","2.5",",,0,15,","25.6",",0,22,","2124.4","0","190.7",",0","14.1",",,,0","","","","","","","","","0",",,,0","11.98",",0","17.32",",,,0","6.64",",,,0","","","","","","","","","180",",X","225",",X","","","","","","","17.0",",X","14.3",",X"
"USW00024233","1977-05","47.44467","-122.31442","112.5","SEATTLE TACOMA AIRPORT, WA US","","","","","","","","","","","0.0","0","0.0",",0","17",",0","12",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","11","","1","","19770512","+,,0","19770531","+,,0","19770531","+,,0","","","19770531",",,0","19770520",",,0","5.0",",0,12,+","0",",,0,31,+","0",",,0,31,+","24.6",",,0,31,","22.2",",0,20,","2305.9","0","181.5",",0","94.0",",,,0","39.2",",X","","","","","","","0",",,,0","12.48",",0","16.62",",,,0","8.34",",,,0","10956",",X","","","","","","","225",",X","225",",X","","","","","","","14.9",",X","11.2",",X"
